Black Body Radiation Experiment Wed, Jan 24, 2024 4:14 PM
Sensor Position (Degrees)	Light Intensity (Volts)
16.12983	-0.00278
16.17116	-0.00520
16.20216	-0.00504
16.28483	-0.00568
16.35716	-0.00729
16.38816	-0.00359
16.48115	-0.00729
16.55349	-0.00342
16.58448	-0.00504
16.65682	-0.00439
16.70848	-0.00616
16.73948	-0.00810
16.83248	-0.00487
16.87381	-0.00665
16.88414	-0.00649
16.89448	-0.00326
16.90481	-0.00117
16.92547	-0.00375
17.03914	-0.00552
17.13213	-0.00455
17.16313	-0.00359
17.32846	-0.00375
17.44212	-0.00391
17.54545	-0.00471
17.79345	-0.00278
17.95878	-0.00085
18.04144	-0.00439
18.27910	-0.00197
18.38243	-0.00020
18.42376	-0.00181
18.53742	-0.00230
18.59942	-0.00036
18.62009	0.00012
18.68209	0.00511
18.72342	0.00576
18.75442	0.00366
18.85775	0.00608
18.91975	0.00544
18.97141	0.00560
19.13674	0.00366
19.21940	0.01172
19.27107	0.00962
19.41573	0.01075
19.47773	0.01285
19.50873	0.01446
19.57073	0.01993
19.60172	0.02138
19.64306	0.02010
19.75672	0.02654
19.80838	0.02493
19.82905	0.03089
19.89105	0.03169
19.94271	0.03379
19.99438	0.03089
20.08738	0.03991
20.14937	0.04056
20.18037	0.04587
20.29404	0.04748
20.34570	0.05006
20.37670	0.05151
20.44903	0.05650
20.46970	0.06730
20.48003	0.06553
20.50070	0.07616
20.52136	0.07729
20.54203	0.07390
20.59369	0.08276
20.63503	0.08711
20.64536	0.09291
20.72802	0.09710
20.75902	0.10097
20.80035	0.10354
20.87268	0.11466
20.90368	0.11853
20.92435	0.12513
20.96568	0.13834
20.97602	0.14414
20.98635	0.14704
21.01735	0.15751
21.04835	0.15928
21.08968	0.16766
21.16201	0.17668
21.20334	0.18780
21.25501	0.19811
21.33767	0.21583
21.38934	0.21905
21.44100	0.23081
21.52366	0.26142
21.57533	0.27237
21.61666	0.28478
21.68899	0.31313
21.71999	0.33166
21.74066	0.34841
21.76132	0.37225
21.77166	0.38401
21.77166	0.38627
21.79232	0.40496
21.82332	0.41511
21.85432	0.42397
21.89565	0.43089
21.98865	0.45377
22.02998	0.46907
22.06098	0.48148
22.12298	0.50548
22.15398	0.51354
22.17464	0.52175
22.25731	0.54350
22.29864	0.55413
22.32964	0.56493
22.40197	0.57653
22.43297	0.58539
22.47430	0.59006
22.56730	0.60295
22.61896	0.60134
22.64996	0.60585
22.74296	0.60617
22.78429	0.60520
22.80496	0.60053
22.86696	0.59763
22.92895	0.58780
22.94962	0.58764
23.02195	0.57024
23.07362	0.56251
23.09428	0.55623
23.15628	0.53899
23.20795	0.52659
23.23894	0.51595
23.32161	0.49259
23.36294	0.47681
23.38361	0.46408
23.45594	0.44443
23.49727	0.42703
23.51794	0.41656
23.55927	0.39529
23.60060	0.37387
23.62127	0.36758
23.67293	0.35099
23.70393	0.33407
23.71426	0.32538
23.77626	0.30524
23.82793	0.28993
23.84859	0.28881
23.92092	0.26625
23.98292	0.24869
24.00359	0.24805
24.11725	0.22662
24.16892	0.21019
24.21025	0.19714
24.31358	0.17153
24.37558	0.16154
24.40658	0.15203
24.48924	0.13093
24.54090	0.11998
24.56157	0.11192
24.64423	0.09646
24.68557	0.08502
24.71657	0.07584
24.75790	0.06585
24.80956	0.06053
24.84056	0.05457
24.90256	0.04925
24.94389	0.03959
24.96456	0.03314
25.00589	0.02928
25.06789	0.02477
25.08855	0.02509
25.16089	0.02251
25.22288	0.01929
25.23322	0.01720
25.30555	0.01526
25.33655	0.00753
25.35721	0.00946
25.41921	0.00801
25.46054	0.00834
25.47088	0.00624
25.52254	0.00801
25.53287	0.00527
25.54321	0.00527
25.54321	0.00527
25.55354	0.00705
25.55354	0.00334
25.55354	0.00109
25.55354	0.00125
25.55354	-0.00391
25.55354	-0.00181
25.55354	-0.00117
25.55354	0.00060
25.55354	0.00012
25.55354	-0.00004
25.56387	0.00076
25.56387	0.00093
25.56387	-0.00214
25.56387	0.00318
25.56387	0.00383
25.56387	0.00109
25.56387	-0.00230
25.56387	-0.00069
25.56387	-0.00520
25.56387	-0.00407
25.57421	-0.00246
25.58454	-0.00149
25.58454	-0.00197
25.58454	-0.00294
25.60520	-0.00214
25.62587	-0.00149
25.64654	-0.00455
25.65687	-0.00520
25.69820	0.00012
25.71887	-0.00085
25.72920	-0.00455
25.76020	-0.00197
25.78087	-0.00181
25.79120	-0.00649
25.82220	-0.00197
25.85320	-0.00117
25.86353	-0.00552
25.90486	-0.00359
25.94619	-0.00036
25.96686	-0.00133
26.03919	-0.00391
26.10119	-0.00520
26.11152	-0.00391
26.17352	-0.00214
26.22519	-0.00262
26.24585	-0.00342
26.29752	-0.00487
26.32852	-0.00214
26.34918	-0.00278
26.38018	-0.00616
26.40085	-0.00020
26.42151	-0.00294
26.44218	-0.00117
26.47318	-0.00552
26.48351	-0.00504
26.51451	-0.00471
26.54551	-0.00407
26.56617	-0.00391
26.61784	-0.00439
26.66950	-0.00665
26.69017	-0.00375
26.77283	-0.00471
26.83483	-0.00342
26.85550	-0.00439
26.96916	-0.00197
27.03116	-0.00310
27.06216	-0.00214
27.16549	-0.00681
27.23782	-0.00729
27.26882	-0.00133
27.35148	-0.00536
27.40315	-0.00085
27.41348	-0.00777
27.49615	-0.00520
27.53748	-0.00181
27.55814	-0.00794
27.62014	-0.00600
27.66147	-0.00552
27.68214	-0.00423
27.74414	-0.00423
27.77514	-0.00487
27.78547	-0.00471
27.81647	-0.00149
27.83714	-0.00697
27.85780	-0.00487
27.90947	-0.00471
27.96113	-0.00439
27.98180	-0.00520
28.03346	-0.00681
28.08513	-0.00391
28.10579	-0.00310
28.15746	-0.00471
28.20912	-0.00874
28.22979	-0.00181
28.27112	-0.00439
28.29179	-0.00552
28.30212	-0.00375
28.31245	-0.00310
28.31245	-0.00681
28.31245	-0.00955
28.32279	-0.00600
28.34345	-0.00729
28.40545	-0.00729
28.44678	-0.00842
28.66378	-0.00584
28.80844	-0.00842
28.90144	-0.00149
29.14943	-0.00471
29.34575	-0.00729
29.42842	-0.00487
29.75908	-0.00745
29.92440	-0.00713
30.00707	-0.00826
