Black Body Radiation Experiment Wed, Jan 24, 2024 4:13 PM
Sensor Position (Degrees)	Light Intensity (Volts)
19.41573	0.00995
19.49839	0.01140
19.52939	0.01220
19.56039	0.01043
19.64306	0.01752
19.66372	0.01607
19.69472	0.01526
19.81872	0.01897
19.89105	0.02428
19.91171	0.02412
20.03571	0.02380
20.09771	0.02912
20.12871	0.03153
20.24237	0.03476
20.30437	0.04233
20.35603	0.04201
20.44903	0.04700
20.49036	0.05650
20.51103	0.05135
20.57303	0.06118
20.62469	0.06633
20.63503	0.06987
20.70736	0.07777
20.73836	0.08502
20.76935	0.09195
20.84169	0.09549
20.87268	0.09919
20.89335	0.10628
20.96568	0.11385
20.98635	0.11998
21.02768	0.12787
21.06901	0.13802
21.08968	0.14543
21.10001	0.14366
21.10001	0.15477
21.10001	0.16170
21.10001	0.16089
21.10001	0.16605
21.10001	0.16653
21.10001	0.17217
21.11034	0.16669
21.11034	0.17072
21.12068	0.17201
21.12068	0.17491
21.14134	0.18007
21.16201	0.17700
21.18268	0.18200
21.21367	0.18957
21.26534	0.19505
21.29634	0.19714
21.32734	0.20310
21.38934	0.21583
21.42033	0.22807
21.45133	0.23129
21.50300	0.25401
21.54433	0.26126
21.58566	0.26706
21.62699	0.28977
21.64766	0.29702
21.65799	0.30105
21.71999	0.32425
21.76132	0.33085
21.79232	0.34438
21.85432	0.36452
21.88532	0.37999
21.93699	0.38933
22.02998	0.41559
22.08165	0.42912
22.12298	0.44217
22.24698	0.47165
22.28831	0.48277
22.32964	0.49179
22.38130	0.50983
22.42264	0.51644
22.43297	0.52063
22.49497	0.53239
22.53630	0.53464
22.58796	0.53754
22.67063	0.54334
22.73263	0.54350
22.75329	0.54656
22.86696	0.53464
22.93929	0.52691
22.97029	0.52417
23.07362	0.50935
23.14595	0.49646
23.16661	0.48824
23.24928	0.46537
23.28028	0.44861
23.31128	0.44555
23.35261	0.42300
23.37327	0.41172
23.37327	0.39980
23.39394	0.38305
23.40427	0.37322
23.40427	0.36420
23.41461	0.35502
23.41461	0.34406
23.41461	0.34100
23.41461	0.33730
23.42494	0.32876
23.43527	0.32779
23.46627	0.32183
23.47660	0.31829
23.51794	0.31023
23.53860	0.30169
23.53860	0.30266
23.57993	0.28542
23.60060	0.28317
23.63160	0.27447
23.65227	0.27173
23.75560	0.25933
23.79693	0.25256
23.81759	0.24692
23.87959	0.23146
23.93126	0.21937
23.96226	0.21293
24.00359	0.19650
24.03459	0.19231
24.04492	0.18506
24.08625	0.16766
24.10692	0.16315
24.10692	0.15880
24.13792	0.14688
24.14825	0.14479
24.16892	0.13415
24.17925	0.13625
24.22058	0.12690
24.25158	0.12175
24.27225	0.11853
24.32391	0.11128
24.36524	0.10580
24.38591	0.10097
24.46857	0.09323
24.52024	0.08308
24.55124	0.08051
24.61324	0.06987
24.63390	0.06456
24.63390	0.06166
24.66490	0.05505
24.69590	0.04780
24.72690	0.03878
24.74756	0.03927
24.79923	0.03798
24.85089	0.03073
24.87156	0.02992
24.98522	0.02670
25.05755	0.02332
25.08855	0.02074
25.19188	0.01607
25.27455	0.00946
25.30555	0.01494
25.41921	0.00946
25.49154	0.00785
25.52254	0.00962
25.61554	0.00302
25.66720	0.00093
25.68787	-0.00004
25.73953	0.00366
25.76020	-0.00036
25.77053	-0.00052
25.80153	0.00076
25.81186	0.00060
25.82220	-0.00069
25.85320	-0.00165
25.86353	-0.00359
25.88420	0.00028
25.91519	-0.00165
25.94619	0.00109
25.94619	-0.00391
25.99786	-0.00552
26.03919	-0.00149
26.09086	-0.00391
26.12186	-0.00407
26.15285	-0.00761
26.19419	0.00157
26.20452	-0.00342
26.23552	-0.00632
26.24585	-0.00262
26.25618	-0.00197
26.27685	-0.00520
26.28718	-0.00439
26.29752	-0.00423
26.31818	-0.00713
26.33885	-0.00375
26.34918	-0.00504
26.38018	-0.00230
26.40085	-0.00729
26.42151	-0.00246
26.47318	-0.00197
26.52484	-0.00407
26.55584	-0.00230
26.61784	-0.00584
26.66950	-0.00423
26.70050	-0.00600
26.78317	-0.00342
26.83483	-0.00600
26.86583	-0.00826
26.93816	-0.00600
26.98983	-0.00842
27.01049	-0.00568
27.07249	-0.00520
27.15516	-0.00971
27.16549	-0.00632
27.22749	-0.00632
27.28949	-0.00375
27.31015	-0.00681
27.40315	-0.00214
27.43415	-0.00552
27.46515	-0.00471
27.54781	-0.00423
27.66147	-0.00455
27.67181	-0.00504
27.76480	-0.00681
27.83714	-0.00439
27.87847	-0.00552
27.98180	-0.01083
28.05413	-0.00359
28.09546	-0.00487
28.18846	-0.00584
28.26079	-0.00487
28.30212	-0.00326
28.38478	-0.00616
28.45712	-0.00729
28.49845	-0.00697
28.62244	-0.00487
28.67411	-0.00729
28.72577	-0.00342
28.84977	-0.00439
28.93243	-0.00681
28.96343	-0.00649
29.06676	-0.00616
29.15976	-0.00794
29.20109	-0.00600
29.31476	-0.01148
29.38709	-0.00342
29.42842	-0.00874
29.54208	-0.00616
29.62475	-0.00858
29.65575	-0.00729
29.76941	-0.00439
29.84174	-0.00584
29.87274	-0.00552
29.98640	-0.00584
30.02773	-0.00858
